"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Ärzte","Ärztedichte","Allgemeinmedizin","3123,7","46856","15","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Allgemeinmedizin","2192,3","100844","46","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Innere Medizin","1663,2","41581","25","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","Innere Medizin","3910,6","27374","7","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Innere Medizin","2472,2","1273186","515","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Innere Medizin","197,9","18210","92","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Innere Medizin","1903,1","51383","27","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Innere Medizin","5407,7","48669","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Innere Medizin","4446,7","48914","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Innere Medizin","3706,1","44473","12","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3729,7","41027","11","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Allgemeinmedizin","2223,7","44473","20","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","Allgemeinmedizin","3041,6","27374","9","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Allgemeinmedizin","12","24","2","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","427,6","62856","147","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Kinderheilkunde","1961,5","3923","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Kinderheilkunde","2276,2","11381","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Kinderheilkunde","1458","7290","5","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","656,2","52495","80","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1231,6","68970","56","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","583,7","49030","84","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","539,3","83584","155","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","718,1","28004","39","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Kinderheilkunde","4185","4185","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","836,7","62756","75","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Kinderheilkunde","5067","5067","1","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","Kinderheilkunde","-88888888","","0","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","Kinderheilkunde","5372,5","10745","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Kinderheilkunde","709,7","6387","9","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","306,1","56322","184","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","300,6","89286","297","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1145,5","56130","49","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","518,1","51805","100","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","-88888888","","0","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","99","99 nicht zuzuordnen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","453,7","38567","85","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","324,4","77542","239","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","1013,8","40550","40","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","297,1","66244","223","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","711,2","29161","41","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","23","23 Allach - Untermenzing"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","36,7","19207","523","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","167,9","47357","282","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","197,1","48875","248","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","3","03 Maxvorstadt"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","691,7","48421","70","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","781,6","104737","134","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","416","49502","119","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","807,8","46851","58","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","20","20 Hadern"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","863,6","38863","45","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","382,9","1382273","3610","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","alle Ärzte (ohne Therapeuten)","274,9","65158","237","","","","Hauptwohnsitzbevölkerung","alle Ärztinnen und Ärzte (ohne Therapeuten/innen)","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Allgemeinmedizin","1781,6","55231","31","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Allgemeinmedizin","1324,5","59602","45","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Allgemeinmedizin","1403,5","72982","52","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3975,2","23851","6","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2004","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Innere Medizin","3697,4","62856","17","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Innere Medizin","11495","68970","6","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Innere Medizin","1988,3","77542","39","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","3042,4","27382","9","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","4558","13674","3","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","8","08 Schwanthalerhöhe"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1460,5","40894","28","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","17103,5","34207","2","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Ärzte","Ärztedichte","Frauenheilkunde und Geburtshilfe","1494,1","32870","22","","","","weibliche Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Frauenheilkunde und Geburtshilfe","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Innere Medizin","2726,6","51805","19","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Innere Medizin","186,5","19207","103","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","1","01 Altstadt - Lehel"
"Ärzte","Ärztedichte","Innere Medizin","4374,6","52495","12","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","7","07 Sendling - Westpark"
"Ärzte","Ärztedichte","Innere Medizin","1629","65158","40","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Innere Medizin","13516,7","40550","3","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Innere Medizin","5705,1","62756","11","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","15","15 Trudering - Riem"
"Ärzte","Ärztedichte","Innere Medizin","2911,9","49502","17","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Ärzte","Ärztedichte","Innere Medizin","3214,8","83584","26","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Ärzte","Ärztedichte","Innere Medizin","14032,5","56130","4","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Ärzte","Ärztedichte","Innere Medizin","1877,4","56322","30","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","5","05 Au - Haidhausen"
"Ärzte","Ärztedichte","Innere Medizin","3856,7","38567","10","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","6","06 Sendling"
"Ärzte","Ärztedichte","Innere Medizin","2495,1","1382273","554","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Innere Medizin","2289,4","89286","39","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","9","09 Neuhausen - Nymphenburg"
"Ärzte","Ärztedichte","Allgemeinmedizin","845,7","47357","56","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Allgemeinmedizin","2027,6","62856","31","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","4","04 Schwabing West"
"Ärzte","Ärztedichte","Allgemeinmedizin","1582,5","77542","49","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","13","13 Bogenhausen"
"Ärzte","Ärztedichte","Allgemeinmedizin","1577,2","66244","42","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","21","21 Pasing - Obermenzing"
"Ärzte","Ärztedichte","Allgemeinmedizin","1624,3","1382273","851","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Allgemeinmedizin","2690,1","48421","18","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Allgemeinmedizin","1629","65158","40","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","12","12 Schwabing -  Freimann"
"Ärzte","Ärztedichte","Allgemeinmedizin","2182","104737","48","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Ärzte","Ärztedichte","Allgemeinmedizin","1943,2","38863","20","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","22","22 Aubing - Lochhausen - Langwied"
"Ärzte","Ärztedichte","Allgemeinmedizin","1439","51805","36","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Allgemeinmedizin","","","","2010","Stadtbezirk","25","25 Laim"
"Ärzte","Ärztedichte","Kinderheilkunde","1479,4","198242","134","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Gesamtstadt","#100","Stadt München"
"Ärzte","Ärztedichte","Kinderheilkunde","1059,1","7414","7","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Kinderheilkunde","2908","5816","2","","","","Hauptwohnsitzbevölkerung bis unter 18 Jahren","Ärztinnen und Ärzte für Kinderheilkunde","","","","2010","Stadtbezirk","14","14 Berg am Laim"
"Ärzte","Ärztedichte","Innere Medizin","1527,6","47357","31","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Ärzte","Ärztedichte","Innere Medizin","8070,2","48421","6","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","10","10 Moosach"
"Ärzte","Ärztedichte","Innere Medizin","3268,7","49030","15","","","","Hauptwohnsitzbevölkerung","Ärztinnen und Ärzte für Innere Medizin","","","","2010","Stadtbezirk","17","17 Obergiesing - Fasangarten"
